0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,RfR Total Costs,Expected Evacuation Costs
1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,5,3,0,0,6,0,0,2,6,1,5,7,0,5,0.0,0.0,104000676.5449382,0.2322733641058996,348795546.7649793,66045103.0,0.8572251459710989,683401465.0056317,22167818.198803753,1103300000.0,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,0,6,0,1,2,6,0,1,0,5,5,6,5,3,2,0.006862174597899161,119277805.01106492,60717312.84309486,0.006099596898496767,74145658.09182829,155576223.0,0.0529130206445516,345340147.31250566,20299287.62732069,627500000.0,16481.08395858268
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,6,3,1,1,0,0,9,7,5,5,5,7,5,1,5,0.0,0.0,156694536.3998669,0.07787501225063923,112210858.85385337,38245121.0,0.0,0.0,136214112.81550068,529200000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,4,0,2,1,0,0,2,4,7,6,7,2,4,0.0008033034282695892,13621158.279416004,165766213.13166678,0.019163632380753484,233678385.7937669,83721931.0,0.22180258179632487,1450561561.9013302,22167818.198803753,84600000.0,61943.9058004225
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,1,0,3,9,7,1,6,2,7,7,1,3,0.0,0.0,144075745.84278923,0.11138084543156929,160762457.77499348,87722647.0,0.0,0.0,121664543.48808528,205800000.0,0.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,7,5,0,2,0,0,0,1,6,1,4,7,2,7,0.0,0.0,215352213.86650074,0.15116510697741026,223527540.10079554,42818415.0,0.9900551616480913,779772760.220989,20299287.62732069,242400000.0,0.0
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,10,1,2,0,3,0,0,0,7,9,4,0,4,3,5,0.0,0.0,194772659.60926688,0.051123311724185314,209226968.64594582,47842699.0,0.501705185199589,1104272603.487863,34221561.73832255,556800000.0,23744.894867826944
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,2,3,0,1,0,0,0,6,1,4,5,7,1,4,0.0,0.0,161627713.2859488,0.07160199089635952,294005668.050938,38245121.0,0.3006214785988005,662935153.1417749,31398797.71871161,629400000.0,17678.75708488891
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,4,1,2,1,0,3,7,5,4,4,0,0,0.0,0.0,85246019.34861892,0.005306699072393091,7222576.22075218,147756738.11197522,0.13732365761647403,103035824.69474323,45324187.55237766,151900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,7,6,1,4,0,1,4,1,4,7,2,0,0.0,0.0,213664639.9705635,0.0,0.0,216066944.14176592,0.10242404376229171,74275175.168977,49622725.1402255,0.0,0.0
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,7,1,6,5,7,4,1,4,0.0,0.0,0.0,0.04180920553906192,523193320.1474689,0.0,0.002531392757717868,16375695.862207415,82249684.10252997,496200000.0,22505.587003147215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,1,0,3,8,0,1,6,2,4,7,0,3,0.0,0.0,209532275.56374696,0.11298441450023929,162246578.85913906,87722647.49511826,0.0,0.0,63844492.59147088,0.0,0.0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,7,3,0,0,0,0,7,10,5,7,6,6,0.0,0.0,32694901.094161935,0.0,0.0,133844205.0086204,0.31886252214109767,1674170304.1269736,0.0,290400000.0,48748.02155676376
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,7,4,5,5,5,4,0.44872674090747544,2534295090.555662,60717312.84309486,0.042611722756091944,176692363.6024967,0.0,0.20515850229820884,453997701.6441349,0.0,377300000.0,21840.507375439214
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,7,0,7,3,7,0,4,5,0,2,6,2,0.7520604002662103,1512470679.356275,66507014.9338145,0.0,0.0,166071355.5283289,0.0,0.0,62048975.90137317,151900000.0,0.0
0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,6,6,1,1,2,2,0,1,6,4,3,7,2,7,0.623231584593716,1267147545.277831,172304199.80689174,0.013314018472721161,18690027.47375127,123591808.7282773,0.01298519666576782,9732531.072715074,43878096.290305056,694800000.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,6,0,2,5,6,5,0,0.20763164728981695,433167933.16091895,53972506.18695759,0.34663806917294104,522281744.6474631,0.0,0.0,0.0,58926842.49039639,339000000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,4,2,3,7,6,2,0.6466810671138266,1310446752.371418,71223146.50296113,0.25033261863228673,372147178.5239131,0.0,0.2090046535074545,161141475.5784509,41292219.28177295,0.0,0.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,0,3,6,0,0,2,1,2,1,0,0,4,0.0,0.0,96223098.04916811,0.047707353808176256,195317539.32362056,120892243.43187523,0.5456305566492899,1189999435.1447601,22167818.198803753,596800000.0,24707.130695269385
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,7,1,1,3,1,0,7,5,7,5,6,1,5,0.012526031334697556,217691338.33779725,110130504.5881955,0.007297433724411023,87489920.34340581,128965327.37089843,0.1100208084992045,705734172.725276,55690229.411618516,217800000.0,30076.717821819308
0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,6,3,0,3,6,0,0,1,6,4,6,3,0,3,0.006862174597899161,119277805.01106492,112454988.58836943,0.015119312777853488,189136616.27989984,120892243.43187523,0.11628336559781033,764519768.5919617,20299287.62732069,583100000.0,36669.03967157624
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,6,0,2,3,4,6,7,0.02540634436331502,146520121.56989694,32694901.094161935,0.04358690897642792,176887043.9344572,38245121.951764055,0.18338091152805674,407356185.5646722,31398797.71871161,627500000.0,11787.694467924666
1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,0,2,0,0,0,7,1,3,1,7,6,3,0.0,0.0,88429031.37443781,0.06208165327256246,253221076.1826228,42818415.6714978,0.4172269599366475,917988354.6991448,34221561.73832255,764300000.0,21311.870218050994
1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,7,5,6,2,2,0,0,0,0,1,5,5,2,1,0,0.0,0.0,227292860.5414936,0.009482026573279269,36523024.71580892,88613111.95505467,0.4662601894863218,1016082447.7001607,0.0,629400000.0,18432.74193002875
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,1,5,7,3,5,1,5,4,0.06387898355140625,132898963.29048093,88511693.9986257,0.00031551942938296413,416479.1504661815,66045103.44010488,1.3447085398121625,1045074218.238949,50081750.628976494,84600000.0,0.0
0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,6,6,0,1,0,0,1,0,2,7,2,7,5,1,5,0.0,0.0,134996357.6629468,0.12413660565540668,179411842.00267252,38245121.951764055,0.15856155887854045,123457328.1654763,43224599.14167526,800900000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1,0,0,0,1,6,6,7,7,5,5,0.002597018338884112,43965502.913777575,76431543.68310125,0.006108225000720439,70954131.90370479,83721931.52190953,0.2659724714483398,1727693342.8030605,20299287.62732069,217800000.0,64733.06157844194
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,2,0,0,1,0,0,1,1,4,6,4,3,4,0.0,0.0,179711315.8072363,0.03529368943371283,434259292.49026096,38245121.951764055,0.25905536381992444,1698313288.1773229,20299287.62732069,84600000.0,79334.26606628536
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,0,8,6,4,2,0,0,1,7,2,0,4,1,4,0.0,0.0,154058455.93250468,0.0,0.0,191239251.59600878,0.1991622129369267,1300773164.2604876,20299287.62732069,205800000.0,46730.89965505223
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,0,0,2,0,0,0,6,1,6,4,3,7,0.0,0.0,144970731.54380167,0.032218578364286085,396399890.2811011,42818415.6714978,0.30898306299274936,2030717746.7073388,0.0,84600000.0,89996.10428273761
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,3,0,0,0,1,2,5,5,3,4,7,0.057184788315826345,119277805.01106492,119252509.8856793,0.0,0.0,116004983.79615441,2.2180062798691647,1728264980.293609,20299287.62732069,84600000.0,0.0
0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,3,0,0,0,5,0,0,0,0,6,6,6,1,5,3,4,0.0004511013532649069,7866458.121933132,0.0,0.0007750027459060753,8684900.149722125,59410102.93073928,0.10059275460621261,664054629.1034789,31398797.71871161,1313100000.0,24651.967462691013
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,6,3,0,3,0,7,0,1,9,5,6,3,0,3,0.07478779015124591,1267147545.277831,112454988.58836943,0.00280933026474142,32368554.768498965,47842699.56310011,0.0,0.0,59903444.52010451,242400000.0,11804.31248833177
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,7,7,6,6,6,7,4,0,4,0.0004511013532649069,7866458.121933132,0.0,0.02247985645122319,277408082.32672215,0.0,0.0,0.0,127775366.75848815,454300000.0,11611.52795345305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,1,1,0,1,4,5,4,4,5,4,0.06441440783624722,122661567.03922197,148484900.1086324,0.292408498375089,433035244.18133086,38245121.951764055,0.4383847152176018,337742980.90493935,41292219.28177295,0.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,5,2,4,7,0,7,1.869694753781148,3801442635.833493,0.0,0.0,0.0,82526679.5239558,0.0,0.0,20299287.62732069,377300000.0,0.0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,7,0,0,0,1,0,0,7,3,2,6,6,4,0.44872674090747544,2534295090.555662,68139002.95605196,0.01729365649747429,71537747.32852179,0.0,0.0,0.0,20299287.62732069,438700000.0,11621.642387626624
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,3,0,1,0,4,0,7,0,5,0,4,5,0,5,7,5,0.00015036711775496896,2622152.707311044,32694901.094161935,0.0010437807945095194,11867630.651462823,137220471.0599543,0.020935844263752335,136874413.07343057,28798397.130608946,710400000.0,5430.678116619456
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,1,2,3,1,2,2,4,6,5,5,0.623231584593716,1267147545.277831,134996357.6629468,0.07470524065225598,109688044.67931777,38245121.951764055,0.0,0.0,72060610.87106211,61400000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,2,3,2,0,0,2,2,4,1,1,4,3,0.0,0.0,163263255.48539597,0.003635078665925308,42436548.167425774,144638102.10542652,0.22531739462626246,1465219133.9558475,22167818.198803753,84600000.0,54005.913945452914
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,7,6,5,3,7,3,4,6,6,4,1,0,0.0,0.0,47847947.961454235,0.0,0.0,248824969.30681318,0.041831733179753666,30820541.030437168,95910227.03420445,30700000.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,7,3,0,0,0,4,6,5,6,7,6,3,0.0,0.0,126745040.65873201,0.0,0.0,133844205.0086204,0.21595334571149014,1405069257.1201675,26403379.542306438,169200000.0,50199.19892127693
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,4,1,4,0,1,0,0,0,7,9,4,0,4,3,4,0.0,0.0,141847108.73659444,0.033409067240339485,327906104.35836744,38245121.951764055,0.20780452429334795,1100267997.1512964,34221561.73832255,423600000.0,43347.69596511616
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,3,0,1,5,0,1,3,3,0,1,5,2,5,4,1,3,0.0,0.0,88511693.9986257,0.019431351087049638,240180791.3950418,87722647.49511826,0.0026122663388882853,15987681.50303715,46650169.32145682,885500000.0,10536.692587403746
0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,7,1,3,1,0,0,1,3,5,7,2,4,4,0,0,0.0,0.0,164837270.4882678,0.12413660565540668,179411842.00267252,38245121.951764055,0.06386596800354284,49841877.08741139,78265241.8355712,1359400000.0,0.0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,8,6,5,5,5,6,0,3,0.10438359445581297,217691338.33779725,77099991.75787257,0.15293248268254583,226375199.66196054,38245121.951764055,0.0062743413393400995,4880558.593568434,101344174.45167941,248500000.0,0.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,10,7,5,0,3,0,0,0,3,6,4,6,7,5,3,0.0,0.0,286009295.66762054,0.011822148193275013,143854345.43042484,47842699.56310011,0.10192096381518924,677222328.5575233,24198032.45136138,199900000.0,30894.09039745576
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,1,7,5,5,7,6,7,0.0,0.0,128674397.76670545,0.04340976023719502,536901634.9932629,0.0,0.22744070028506486,1495861801.2892344,20299287.62732069,84600000.0,76571.2299110061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,1,3,0,0,0,6,2,5,0,1,4,0.0,0.0,144075745.84278923,0.0,0.0,184298790.75256568,2.6345863717583176,2060517848.62772,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,0,0,4,2,7,6,2,3,9,7,2,7,0.44872674090747544,2534295090.555662,76431543.68310125,0.0015884550434381922,5979070.678327984,53358573.6002109,0.0,0.0,101253886.02194163,242400000.0,10290.865672044887
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,3,0,4,2,6,6,6,6,3,6,1.246463169187432,2534295090.555662,47847947.961454235,0.0070196270406726055,9548717.019122781,87722647.49511826,0.0,0.0,51760044.33566119,121200000.0,0.0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,6,4,5,0,0,0,3,6,4,2,4,6,6,6,0.22436337045373772,1267147545.277831,156022371.27999088,0.0,0.0,59410102.93073928,0.003506371892735638,7225542.137213079,58926842.49039639,182600000.0,5203.563042622067
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,4,2,5,0,3,4,3,0.07057317878698616,146520121.56989694,32694901.094161935,0.14245343205376818,210228664.027679,47842699.56310011,0.1381006968019742,103402670.98886403,50406479.71948833,84600000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,3,3,0,0,5,4,6,6,3,1,4,0.0,0.0,60717312.84309486,0.13018754788927397,192959666.12422127,100759376.17493644,1.4094264798800842,1115691469.4759092,28798397.130608946,205800000.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,3,3,0,0,1,6,3,6,4,6,3,0.0,0.0,134996357.6629468,0.019925392001147554,195734018.47408673,100759376.17493644,0.3291086876890662,1715887226.8610535,20299287.62732069,169200000.0,55963.18430640353
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,7,6,7,6,2,3,0,4,1,5,0.623231584593716,1267147545.277831,113829615.07026595,0.05218060919544834,75606870.37793535,114065823.89018795,0.0,0.0,121861417.61353019,121200000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,10,5,3,2,4,0.0,0.0,134644726.2576002,0.36174800197662516,536901634.9932629,0.0,2.5509392223069316,2018279181.5056562,0.0,84600000.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,7,0,1,1,0,0,7,6,10,5,7,1,3,0.0,0.0,204654034.25669515,0.024102507560803902,293757547.7780992,77797112.44472042,0.2063491281136604,1355467523.3544538,34221561.73832255,169200000.0,61187.6842258171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7,0,0,0,0,1,7,10,1,7,3,4,0.0,0.0,115272862.040791,0.0,0.0,73315450.27094865,2.22349192854154,1730603886.2820373,20299287.62732069,0.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,9,4,7,4,3,4,0.0,0.0,126829027.92959374,0.05326465344511494,530077090.8074901,0.0,0.3086341211327884,1639647084.4267068,0.0,205800000.0,66336.63681208677
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,1,4,0,0,1,1,0,0,5,0,5,3,0.020586523793697485,119277805.01106492,77099991.75787257,0.020583221314330977,83037069.60083675,93427003.66768599,0.45767193767767544,987370072.6178879,41292219.28177295,596800000.0,19384.755211001342
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,7,0,4,0,1,0,0,5,6,6,5,3,4,0,4,0.0,0.0,128674397.76670545,0.02672725379227158,327906104.35836744,38245121.951764055,0.0823024323020769,546549028.1422356,65941184.48239788,423600000.0,33699.41963376035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,1,0,0,6,0,3,6,6,5,4,0.013724349195798322,238555610.02212983,53972506.18695759,0.015575523909966443,188655281.29326645,77797112.44472042,0.20862311844276632,1365415592.3718035,31398797.71871161,84600000.0,59126.709025924196
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,6,7,1,7,2,3,0,0,8,5,3,7,6,1,7,0.0,0.0,194679164.47450042,0.0,0.0,192223742.738094,0.0633883717288389,136462178.7530354,37285037.900559425,1305500000.0,2341.311466027959
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,7,5,0,2,1,0,0,1,5,5,7,6,2,7,0.0,0.0,215352213.86650074,0.10349026446474668,151451090.94475925,83721931.52190953,0.8718737182624421,696113602.1854088,20299287.62732069,363600000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,6,0,2,7,7,6,7,1.246463169187432,2534295090.555662,53972506.18695759,0.02704157016176461,38264356.29006304,77797112.44472042,0.0,0.0,52771009.1301844,121200000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,3,1,0,0,1,5,3,5,6,3,4,0.020586523793697485,357833415.0331948,0.0,0.006148392851905186,75094907.17050362,131469340.4991319,0.2615819376990694,1709362569.7777457,20299287.62732069,340700000.0,67510.64235769366
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,7,1,6,3,7,0,5,1,2,0,2,0,0.010820909745350469,21982751.456888787,107385518.6904647,0.0,0.0,208114696.50811112,0.04208054742318963,30922705.037054572,62048975.90137317,595100000.0,0.0
0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,5,0,0,0,3,5,6,7,2,4,5,4,0,0.20763164728981695,433167933.16091895,53972506.18695759,0.3396279395823093,514886344.3042761,0.0,0.0,0.0,97132636.19491284,716300000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,7,7,7,1,7,5,4,7,5,4,0.0,0.0,128674397.76670545,0.02893984015813001,357934423.3288419,73315450.27094865,0.0,0.0,110009109.98310609,0.0,14909.678968904169
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,7,0,0,7,7,7,6,6,7,3,1,4,0.0,0.0,60717312.84309486,0.0,0.0,73315450.27094865,0.0,0.0,132293579.72246529,151900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,7,2,1,5,6,6,2,5,1.869694753781148,3801442635.833493,0.0,0.0,0.0,106547043.08732629,0.0007683091331475549,626737.5076121828,62267437.976033404,0.0,0.0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,4,2,0,6,5,3,4,7,1,7,1.3108775770236791,2656956657.594884,66507014.9338145,0.0,0.0,53358573.6002109,0.0,0.0,55749126.209561795,498500000.0,0.0
0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,7,1,0,5,7,2,4,4,3,0,0.12545764313560942,260549469.49423707,32694901.094161935,0.22773407920892208,344536063.659906,73315450.27094865,0.02607282534268121,20298301.779874902,50081750.628976494,972400000.0,0.0
1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,1,2,5,4,1,3,0.0,0.0,106293784.88118687,0.28891240228484805,428991597.5829288,38245121.951764055,2.0712170978062936,1646817025.293532,0.0,726000000.0,0.0
0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,4,0,1,3,2,0,1,4,5,6,4,6,2,0.0012530593146247416,2622152.707311044,82177854.37813279,0.1775654379271648,261847454.13426816,87722647.49511826,0.04195431409799695,30870873.18815304,43878096.290305056,935800000.0,0.0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,5,5,6,0,3,0,1,1,0,3,4,5,2,6,4,0.0,0.0,202782665.06692177,0.01733498245971916,211667866.98282015,47842699.56310011,0.04673232714139941,296172770.2877801,41292219.28177295,509900000.0,18953.31542314861
0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,5,4,1,0,0,2,3,1,7,4,4,3,0,1,0.020586523793697485,119277805.01106492,110573595.57493308,0.044023915433332804,177966407.5158332,38245121.951764055,0.0,0.0,72060610.87106211,839200000.0,4053.3324072624428
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,3,0,0,0,1,5,2,7,4,1,3,0.0,0.0,100714900.1874114,0.051123311724185314,209226968.64594582,47842699.56310011,0.5887196591650931,1288599038.9670043,20299287.62732069,205800000.0,26825.74631789716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,0,7,1,2,2,9,7,3,7,0.44872674090747544,2534295090.555662,76431543.68310125,0.004297593570981236,16350327.659199601,82526679.5239558,0.05079718007435655,112994836.54023093,59903444.52010451,0.0,12522.519125101466
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,4,7,0,1,10,0,0,0,6,4,6,6,2,0,0.0,0.0,191731460.2888721,0.017447304676754413,171115511.61058423,141171387.10255384,0.1777682759980222,950649008.9824903,0.0,286800000.0,34123.903605760854
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,4,6,0,0,1,2,0,0,7,3,3,1,1,0,7,0.0,0.0,117299462.54481953,0.06091959361482285,250385998.1009633,82526679.5239558,0.3006214785988005,662935153.1417749,34221561.73832255,762600000.0,16803.850237473594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,2,1,0,0,1,6,5,6,6,6,0,0.15098254925369847,2555944694.1024556,42291505.65437629,0.0008415895264029565,9544154.200658653,124827903.5097079,0.05617548559134844,357969968.4586564,20299287.62732069,0.0,34039.174545951544
1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,5,7,6,7,3,3,0,0,5,6,2,7,4,1,7,0.0,0.0,225446533.21101338,0.0,0.0,200792361.5595712,0.5343550666050448,420618833.2009085,28798397.130608946,845300000.0,0.0
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,0,0,1,0,0,4,2,5,5,7,4,1,0.0,0.0,68139002.95605196,0.09851480375677264,408599494.09920347,38245121.951764055,0.29693038641860625,657552018.7088425,26403379.542306438,714000000.0,20005.880445084964
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,8,4,7,4,3,3,0.0,0.0,76431543.68310125,0.10400846482254529,428991597.5829288,38245121.951764055,0.7456381552102656,1646817025.293532,0.0,641400000.0,37920.09002871805
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,1,0,0,0,1,1,1,5,1,3,3,4,0.012457898837389018,216583966.58045948,90462322.17815001,0.016370077489233137,197703252.79419142,38245121.951764055,0.16463081652349748,1070215925.8873047,41292219.28177295,217800000.0,48142.20445088549
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,5,10,5,0,5,6,0.6876459924299632,1389809112.317053,111738176.02288951,0.001490726593226959,2003759.7775526699,59410102.93073928,0.8282749299799561,659089178.4714501,0.0,30700000.0,0.0
1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,2,2,1,0,6,8,7,5,5,4,6,3,4,0.0,0.0,77099991.75787257,0.040514163088344025,56639450.08448528,83721931.52190953,0.0,0.0,131787974.41303107,883800000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,2,0,1,1,3,0,0,7,3,5,1,2,3,0.0,0.0,147848759.27215046,0.20085422967336583,293757547.7780992,77797112.44472042,0.01707702097943943,12747589.054353924,24198032.45136138,473900000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,1,7,4,5,7,5,4,0.013724349195798322,238555610.02212983,42291505.65437629,0.03180766551693081,393939966.2992703,42818415.6714978,0.2596517298067362,1700803784.361656,20299287.62732069,84600000.0,79716.76341036793
1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,6,7,3,6,2,0,0,0,0,6,5,7,6,1,6,0.0,0.0,209532275.56374696,0.0,0.0,118427379.06875929,0.2579426470050985,201580917.11302298,0.0,1255200000.0,0.0
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,1,1,0,1,4,3,0,1,6,1,1,2,2,7,0.0,0.0,132646089.01706745,0.08758288089906331,129138336.62436362,93427003.66768599,0.007325679198131928,5374965.791606473,46650169.32145682,273100000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,2,6,5,6,6,0,7,0.0,0.0,68139002.95605196,0.22272711493559655,327906104.35836744,38245121.951764055,1.3863269356886145,1100996857.8028796,22167818.198803753,121200000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,1,1,2,1,0,0,1,2,6,1,7,1,6,0.0,0.0,185354345.85630804,0.008636811654772973,102272037.35691962,124827903.5097079,0.26550059033385526,1725628796.018588,20299287.62732069,0.0,65666.37779087134
1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,5,8,4,0,5,6,0,6,5,0,4,0.0,0.0,32694901.094161935,0.007608240666392835,93758370.10323818,155556128.15258938,0.0012026502029690294,7341399.302245764,59344433.82549998,795000000.0,4188.1390007758855
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,7,7,6,1,7,7,1,6,5,7,3,6,7,0.0,0.0,139382316.28490794,0.0,0.0,216066944.14176592,0.0,0.0,110009109.98310609,454300000.0,0.0
